id	em[keV]	xm[cm]	ym[cm]	zm[cm]	xdm[cm]	ydm[cm]	zdm[cm]
224	4.681460000e+03	6.325200000e-01	-2.214700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
225	5.502270000e+02	-3.343103255e+05	1.707432074e+05	3.310000000e+06	-5.338900000e-01	2.679400000e-01	-8.019800000e-01
226	5.079965000e+03	-5.337300000e-01	5.701900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
227	7.766840000e+03	2.032300000e-01	4.668100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
228	3.060042000e+03	-1.862700000e-01	2.467200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
229	3.208820000e+02	7.372300000e-01	4.951000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
230	9.722772000e+03	6.269700000e-01	-4.581200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
231	7.843095000e+03	2.215100000e-01	4.505000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
232	1.177784000e+03	1.004170126e+04	-1.949724666e+04	3.310000000e+06	3.435900000e-01	-6.670800000e-01	-6.610200000e-01
233	3.964390000e+03	-5.285800000e-01	-5.742000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
234	3.546095000e+03	-1.852000000e-01	3.771800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
235	4.435717000e+03	7.291900000e-01	4.674500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
236	6.447980000e+02	-9.240000000e-03	-9.033600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
237	4.713565000e+03	1.377700000e-01	-7.155000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
238	4.521833000e+03	-3.031000000e-01	3.520100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
239	5.698905000e+03	1.901700000e-01	-7.796000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
240	3.106580000e+03	5.267700000e-01	3.624200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
241	9.375577000e+03	6.938900000e-01	5.891300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
242	7.669867000e+03	-7.870600000e-01	-4.129300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
245	8.263560000e+03	7.943800000e-01	-2.564700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
247	1.212248000e+03	-1.443552648e+05	-8.499425563e+04	3.310000000e+06	-6.506600000e-01	-3.831000000e-01	-6.556500000e-01
248	2.097757000e+03	-2.978052615e+05	-5.917281976e+05	3.310000000e+06	-1.028800000e-01	-2.044100000e-01	-9.734600000e-01
249	8.001714000e+03	9.680000000e-03	1.480400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
250	2.983058000e+03	1.567000000e-01	-6.317300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
251	3.356180000e+02	-2.503994451e+04	-3.184192999e+05	3.310000000e+06	-6.194000000e-02	-7.876900000e-01	-6.129400000e-01
252	9.058548000e+03	-3.346700000e-01	2.201100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
253	1.723192000e+03	8.584200000e-01	2.543400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
254	1.476890000e+02	2.653191842e+06	7.043410808e+06	3.310000000e+06	9.232200000e-01	2.980900000e-01	-2.424900000e-01
255	4.953463000e+03	8.965000000e-01	-1.831800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
256	5.441703000e+03	-6.578300000e-01	-1.646800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
259	6.289031000e+03	8.387400000e-01	4.008600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
260	9.462327000e+03	-2.982900000e-01	4.946400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
261	8.359592000e+03	-1.667300000e-01	3.292400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
262	5.787180000e+02	7.567600000e-01	3.932200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
263	5.756848000e+03	1.715800000e-01	1.755500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
264	9.602657000e+03	-1.437300000e-01	-9.146900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
265	7.967672000e+03	6.356500000e-01	3.884700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
266	7.503861000e+03	1.758200000e-01	7.540000000e-03	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
267	7.745413000e+03	-6.395900000e-01	2.900000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
268	9.354045000e+03	-1.956000000e-01	-4.780300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
269	2.384502000e+03	-3.253400000e-01	4.554300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
270	9.531036000e+03	4.325200000e-01	-5.626000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
271	4.418210000e+02	-6.656403023e+04	-5.218514020e+04	3.310000000e+06	5.388800000e-01	-5.122200000e-01	-6.687600000e-01
272	3.938450000e+02	-6.000990890e+03	9.347024613e+05	3.310000000e+06	-1.210900000e-01	6.159200000e-01	-7.784500000e-01
274	2.044534000e+03	-8.258200000e-01	-3.412500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
275	4.064789000e+03	6.294100000e-01	-6.217900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
276	8.190498000e+03	5.461300000e-01	-6.734700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
277	8.602912000e+03	-5.221900000e-01	-2.150000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
278	7.763180000e+03	-1.668900000e-01	-3.872200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
279	8.354827000e+03	-5.847300000e-01	-4.534600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
280	6.092850000e+03	3.547100000e-01	9.165600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
281	1.727350000e+02	6.376602758e+05	3.489181207e+05	3.310000000e+06	-4.996200000e-01	6.526100000e-01	-5.696300000e-01
282	7.567405000e+03	-7.411400000e-01	-5.980300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
283	1.781740000e+03	1.616939881e+04	-2.156987427e+04	3.310000000e+06	6.420000000e-02	-8.564000000e-02	-9.942600000e-01
284	5.424616000e+03	7.085500000e-01	-2.476600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
285	1.359320000e+02	-1.461501815e+05	2.159547112e+05	3.310000000e+06	-4.579600000e-01	6.766900000e-01	-5.765200000e-01
286	6.076144000e+03	-3.635700000e-01	-1.938100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
287	3.013198000e+03	1.307400000e-01	-2.762600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
288	4.869414000e+03	5.093200000e-01	-7.300000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
289	4.798001000e+03	6.874200000e-01	-4.503400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
290	9.498017000e+03	2.897000000e-01	-3.860400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
292	1.594272000e+03	1.867077490e+04	4.383362800e+02	3.310000000e+06	6.320200000e-01	1.486000000e-02	-7.748100000e-01
293	8.829318000e+03	-7.218900000e-01	-1.511700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
294	7.851950000e+02	8.842000000e-02	7.676400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
295	5.808778000e+03	-2.988600000e-01	3.218000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
296	2.743493000e+03	5.111500000e-01	2.387300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
298	6.148754000e+03	-2.932100000e-01	-9.299600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
299	2.273242000e+03	2.274900000e-01	7.264800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
300	7.472744000e+03	-2.887400000e-01	-8.355100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
301	7.143976000e+03	-9.448600000e-01	1.618900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
302	7.558275000e+03	4.922300000e-01	1.383300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
303	4.948995000e+03	6.484300000e-01	-6.257200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
304	3.264911000e+03	-1.042000000e-01	-7.715000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
305	1.656755000e+03	7.252700000e-01	-5.117700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
306	2.419202000e+03	2.342300000e-01	-5.905300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
307	9.618899000e+03	5.823700000e-01	-1.876000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
308	7.039664000e+03	5.204400000e-01	2.495200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
309	2.118102000e+03	4.085600000e-01	-4.301000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
310	5.616435000e+03	-2.851000000e-02	5.271100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
311	5.512110000e+02	-1.406200000e-01	-1.032000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
312	7.046382000e+03	-1.668060564e+04	-3.097339554e+04	3.310000000e+06	-1.151000000e-02	-2.137000000e-02	-9.997100000e-01
314	8.256684000e+03	-1.225004630e+03	1.216519229e+04	3.310000000e+06	-5.210000000e-03	5.169000000e-02	-9.986500000e-01
315	8.659836000e+03	-1.695000000e-02	9.472700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
316	6.448288000e+03	2.854300000e-01	6.711100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
317	1.361430000e+02	-5.053306267e+04	3.828121780e+05	3.310000000e+06	-1.439000000e-01	7.757500000e-01	-6.144200000e-01
318	8.028040000e+02	-4.186900000e-01	-7.039100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
319	2.061087000e+03	-1.714800000e-01	-4.545300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
320	8.931909000e+03	6.008700000e-01	1.656100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
321	1.691490000e+02	-5.136040535e+05	1.574255113e+05	3.310000000e+06	-5.829900000e-01	1.890300000e-01	-7.901900000e-01
323	5.631126000e+03	4.606200000e-01	2.377200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
324	2.782193000e+03	7.136705203e+04	2.357378301e+04	3.310000000e+06	4.495200000e-01	1.484800000e-01	-8.808400000e-01
325	9.654117000e+03	4.212300000e-01	-6.892600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
326	6.978570000e+02	-1.111623444e+04	4.998186344e+05	3.310000000e+06	-1.469000000e-02	6.605000000e-01	-7.506800000e-01
327	7.931149000e+03	-7.595200000e-01	-2.167000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
328	2.283584000e+03	4.343000000e-01	-8.003900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
329	6.413260000e+03	-7.665800000e-01	4.169400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
330	6.670091000e+03	2.542300000e-01	-3.073400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
331	1.942703000e+03	-1.572400000e-01	-4.010500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
333	1.566199000e+03	5.207300000e-01	-9.054000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
334	2.118428000e+03	9.680000000e-03	-8.328000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
335	3.748124000e+03	-3.133300000e-01	-2.374400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
336	3.500855000e+03	-2.883600000e-01	-3.613100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
337	2.539447000e+03	-7.012400000e-01	3.659000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
338	6.276933000e+03	1.186000000e-01	-7.449700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
339	8.977319000e+03	8.168000000e-01	-3.869800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
340	7.823030000e+02	-6.066000000e-01	2.297700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
341	4.655167000e+03	-3.626600000e-01	-2.005600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
342	1.117710000e+03	-1.354206894e+06	1.719684587e+05	3.310000000e+06	-6.589800000e-01	8.368000000e-02	-7.474900000e-01
343	4.185151000e+03	2.869100000e-01	4.174400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
344	4.938536000e+03	-3.116900000e-01	7.036500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
345	5.991270000e+03	-5.330000000e-03	-6.106700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
346	1.809500000e+02	1.866172053e+06	-7.917147609e+05	3.310000000e+06	-6.590400000e-01	5.436800000e-01	-5.196900000e-01
347	2.499875000e+03	8.127800000e-01	1.086800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
348	1.461470000e+03	-4.233047564e+05	2.658739974e+05	3.310000000e+06	-2.135500000e-01	1.341300000e-01	-9.676800000e-01
349	1.739737000e+03	-3.516900000e-01	-4.643000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
350	3.828306000e+03	4.629700000e-01	-3.578000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
351	9.180746000e+03	-8.220200000e-01	7.770000000e-03	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
352	9.328518000e+03	-5.762100000e-01	1.668200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
353	4.439584000e+03	-3.726400000e-01	-4.250200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
355	5.305837000e+03	-2.511500000e-01	-3.239500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
356	4.607870000e+03	-3.510925200e+02	3.043355800e+02	3.310000000e+06	-1.560900000e-01	1.356900000e-01	-9.783800000e-01
357	2.725244000e+03	-6.357800000e-01	-5.492800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
358	2.754599000e+03	-3.499800000e-01	2.192900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
359	4.038134000e+03	3.732900000e-01	-5.510800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
360	9.980684000e+03	7.684900000e-01	-5.149200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
361	3.248420000e+03	4.945000000e-02	3.557700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
362	3.158855000e+03	-7.810500000e-01	5.469100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
363	3.760014000e+03	4.966600000e-01	-3.020500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
364	3.443803000e+03	6.114400000e-01	-3.699500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
365	2.567047000e+03	5.593500000e-01	1.452100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
366	9.740541000e+03	1.114100000e-01	9.441900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
367	4.334504000e+03	-5.428100000e-01	1.951100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
368	9.997837000e+03	-7.138600000e-01	-6.334200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
369	1.761439000e+03	-3.648000000e-01	1.795500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
370	2.974391000e+03	2.955000000e-02	-2.193800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
371	8.971646000e+03	1.834200000e-01	-4.902000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
372	9.877332000e+03	4.881300000e-01	-5.522800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
373	9.056100000e+03	-6.998000000e-02	-6.974500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
374	3.180370000e+02	1.290988175e+05	-3.575765470e+04	3.310000000e+06	-4.882300000e-01	4.780800000e-01	-7.301100000e-01
376	4.589508000e+03	-1.936200000e-01	-6.092000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
377	3.297609000e+03	5.799100000e-01	4.634200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
378	4.796249000e+03	-3.336400000e-01	5.778000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
379	6.481247000e+03	-6.965090590e+03	-4.218785730e+03	3.310000000e+06	-1.617300000e-01	-9.798000000e-02	-9.819600000e-01
380	4.107850000e+02	-1.441763013e+05	-5.495700902e+04	3.310000000e+06	-3.216000000e-01	-1.225900000e-01	-9.389000000e-01
381	5.279141000e+03	-8.756100000e-01	-1.212000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
382	7.599470000e+02	-1.634700000e-01	-2.697100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
383	2.570505000e+03	5.031100000e-01	-1.084300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
384	1.169610000e+02	5.475320696e+05	3.296960236e+05	3.310000000e+06	-6.822000000e-02	8.082700000e-01	-5.848400000e-01
385	4.907200000e+01	-1.645106301e+05	-8.350887913e+04	3.310000000e+06	-3.051100000e-01	-4.575800000e-01	-8.351800000e-01
386	1.768260000e+03	-5.475370867e+05	-9.065335799e+05	3.310000000e+06	-3.367000000e-01	-5.574600000e-01	-7.588600000e-01
388	9.718706000e+03	3.259600000e-01	-1.143000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
389	3.385075000e+03	5.642400000e-01	6.849300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
391	3.173116000e+03	-6.320000000e-01	-4.864000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
393	9.233283000e+03	-5.137000000e-02	5.167400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
394	7.460518000e+03	-3.043400000e-01	-2.011000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
395	1.841435000e+03	-3.155100000e-01	8.893300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
396	4.028986000e+03	-8.316200000e-01	9.067000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
397	2.563678000e+03	4.980100000e-01	-5.909900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
398	1.827725000e+03	-5.753600000e-01	-3.684400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
399	6.718654000e+03	-4.431500000e-01	7.712500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
400	4.601011000e+03	1.921600000e-01	-2.905200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
401	3.146556000e+03	-1.519111795e+05	-1.623075821e+05	3.310000000e+06	-1.134200000e-01	-1.211800000e-01	-9.861300000e-01
402	2.436214000e+03	1.859486321e+05	-6.452716044e+04	3.310000000e+06	4.116300000e-01	-1.428400000e-01	-9.000900000e-01
403	1.154519000e+03	-5.033200000e-01	-2.214000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
404	9.494822000e+03	6.028700000e-01	1.295400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
405	9.310687000e+03	-1.121300000e-01	-1.459500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
406	7.154400000e+01	6.022341331e+05	-2.594424481e+05	3.310000000e+06	8.520500000e-01	4.152200000e-01	-3.187600000e-01
407	9.830264000e+03	2.641100000e-01	5.074600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
409	4.711216000e+03	-5.700000000e-02	6.820100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
410	2.790386000e+03	2.097855475e+04	2.713352640e+03	3.310000000e+06	3.702000000e-02	4.790000000e-03	-9.993000000e-01
411	4.306009000e+03	-9.470600000e-01	-2.842300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
412	8.249460000e+02	-1.100033180e+05	5.015337691e+04	3.310000000e+06	-2.988900000e-01	1.362800000e-01	-9.445100000e-01
413	7.690110000e+03	-3.207600000e-01	-4.415000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
414	4.326838000e+03	3.817300000e-01	7.805000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
415	8.188516000e+03	-3.954700000e-01	5.534300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
416	5.994752000e+03	4.137500000e-01	-3.611300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
