altitude[km]	mass_density[kg/m3]	N2[m-3]	O2[m-3]	O[m-3]	He[m-3]	H[m-3]	Ar[m-3]	N[m-3]	anomalous_oxygen[m-3]	NO[m-3]	Temperature[k]
5.190000e+01	8.356796e-04	1.357531e+22	3.640320e+21	6.824622e+13	9.040392e+16	0.000000e+00	1.622403e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.597026e+02
5.200000e+01	8.255625e-04	1.341096e+22	3.596248e+21	6.771202e+13	8.930946e+16	0.000000e+00	1.602761e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.595129e+02
5.210000e+01	8.155678e-04	1.324860e+22	3.552711e+21	6.717739e+13	8.822824e+16	0.000000e+00	1.583358e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.593203e+02
5.220000e+01	8.056972e-04	1.308826e+22	3.509713e+21	6.664330e+13	8.716044e+16	0.000000e+00	1.564195e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.591248e+02
5.230000e+01	7.959493e-04	1.292991e+22	3.467250e+21	6.611018e+13	8.610589e+16	0.000000e+00	1.545270e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.589265e+02
5.240000e+01	7.863161e-04	1.277342e+22	3.425287e+21	6.557844e+13	8.506378e+16	0.000000e+00	1.526568e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.587253e+02
5.250000e+01	7.768025e-04	1.261887e+22	3.383844e+21	6.504887e+13	8.403460e+16	0.000000e+00	1.508098e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.585215e+02
5.260000e+01	7.674099e-04	1.246629e+22	3.342929e+21	6.452149e+13	8.301851e+16	0.000000e+00	1.489863e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.583150e+02
5.270000e+01	7.581250e-04	1.231547e+22	3.302483e+21	6.399765e+13	8.201408e+16	0.000000e+00	1.471837e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.581057e+02
5.280000e+01	7.489554e-04	1.216651e+22	3.262539e+21	6.347661e+13	8.102210e+16	0.000000e+00	1.454035e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.578940e+02
5.290000e+01	7.398967e-04	1.201935e+22	3.223078e+21	6.295993e+13	8.004213e+16	0.000000e+00	1.436448e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.576796e+02
5.300000e+01	7.309504e-04	1.187402e+22	3.184107e+21	6.244674e+13	7.907431e+16	0.000000e+00	1.419080e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.574628e+02
5.310000e+01	7.221067e-04	1.173036e+22	3.145583e+21	6.193891e+13	7.811760e+16	0.000000e+00	1.401910e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.572435e+02
5.320000e+01	7.133727e-04	1.158848e+22	3.107536e+21	6.143616e+13	7.717275e+16	0.000000e+00	1.384954e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.570217e+02
5.330000e+01	7.047444e-04	1.144831e+22	3.069950e+21	6.093876e+13	7.623934e+16	0.000000e+00	1.368203e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.567976e+02
5.340000e+01	6.962177e-04	1.130980e+22	3.032807e+21	6.044746e+13	7.531692e+16	0.000000e+00	1.351649e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.565711e+02
5.350000e+01	6.877942e-04	1.117297e+22	2.996114e+21	5.996196e+13	7.440567e+16	0.000000e+00	1.335296e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.563424e+02
5.360000e+01	6.794701e-04	1.103774e+22	2.959853e+21	5.948330e+13	7.350516e+16	0.000000e+00	1.319135e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.561115e+02
5.370000e+01	6.712466e-04	1.090416e+22	2.924030e+21	5.901151e+13	7.261555e+16	0.000000e+00	1.303170e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.558783e+02
5.380000e+01	6.631202e-04	1.077215e+22	2.888631e+21	5.854692e+13	7.173644e+16	0.000000e+00	1.287393e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.556430e+02
5.390000e+01	6.550947e-04	1.064178e+22	2.853671e+21	5.808997e+13	7.086824e+16	0.000000e+00	1.271812e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.554055e+02
5.400000e+01	6.471589e-04	1.051286e+22	2.819101e+21	5.764055e+13	7.000974e+16	0.000000e+00	1.256406e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.551661e+02
5.410000e+01	6.393192e-04	1.038551e+22	2.784951e+21	5.719951e+13	6.916164e+16	0.000000e+00	1.241186e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.549245e+02
5.420000e+01	6.315721e-04	1.025966e+22	2.751203e+21	5.676683e+13	6.832356e+16	0.000000e+00	1.226145e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.546810e+02
5.430000e+01	6.239165e-04	1.013530e+22	2.717855e+21	5.634280e+13	6.749537e+16	0.000000e+00	1.211282e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.544356e+02
5.440000e+01	6.163514e-04	1.001240e+22	2.684900e+21	5.592759e+13	6.667697e+16	0.000000e+00	1.196595e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.541883e+02
5.450000e+01	6.088756e-04	9.890962e+21	2.652334e+21	5.552179e+13	6.586824e+16	0.000000e+00	1.182082e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.539392e+02
5.460000e+01	6.014882e-04	9.770957e+21	2.620154e+21	5.512524e+13	6.506907e+16	0.000000e+00	1.167740e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.536882e+02
5.470000e+01	5.941882e-04	9.652370e+21	2.588354e+21	5.473841e+13	6.427936e+16	0.000000e+00	1.153567e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.534355e+02
5.480000e+01	5.869723e-04	9.535151e+21	2.556921e+21	5.436135e+13	6.349874e+16	0.000000e+00	1.139558e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.531810e+02
5.490000e+01	5.798395e-04	9.419283e+21	2.525850e+21	5.399451e+13	6.272713e+16	0.000000e+00	1.125711e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.529249e+02
5.500000e+01	5.727935e-04	9.304823e+21	2.495157e+21	5.363803e+13	6.196488e+16	0.000000e+00	1.112031e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.526672e+02
5.510000e+01	5.658310e-04	9.191718e+21	2.464827e+21	5.329202e+13	6.121167e+16	0.000000e+00	1.098514e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.524079e+02
5.520000e+01	5.589445e-04	9.079851e+21	2.434829e+21	5.295683e+13	6.046670e+16	0.000000e+00	1.085145e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.521470e+02
5.530000e+01	5.521419e-04	8.969344e+21	2.405196e+21	5.263258e+13	5.973078e+16	0.000000e+00	1.071938e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.518846e+02
5.540000e+01	5.454179e-04	8.860115e+21	2.375906e+21	5.231940e+13	5.900338e+16	0.000000e+00	1.058884e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.516207e+02
5.550000e+01	5.387717e-04	8.752150e+21	2.346954e+21	5.201761e+13	5.828439e+16	0.000000e+00	1.045981e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.513554e+02
5.560000e+01	5.322024e-04	8.645434e+21	2.318337e+21	5.172762e+13	5.757372e+16	0.000000e+00	1.033227e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.510888e+02
5.570000e+01	5.257091e-04	8.539954e+21	2.290052e+21	5.144916e+13	5.687129e+16	0.000000e+00	1.020621e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.508208e+02
5.580000e+01	5.192932e-04	8.435728e+21	2.262103e+21	5.118235e+13	5.617721e+16	0.000000e+00	1.008165e+20	0.000000e+00	0.000000e+00	0.000000e+00	2.505513e+02
5.590000e+01	5.129496e-04	8.332680e+21	2.234470e+21	5.092653e+13	5.549096e+16	0.000000e+00	9.958493e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.502806e+02
5.600000e+01	5.066835e-04	8.230890e+21	2.207174e+21	5.068166e+13	5.481309e+16	0.000000e+00	9.836843e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.500084e+02
5.610000e+01	5.004864e-04	8.130219e+21	2.180179e+21	5.044750e+13	5.414269e+16	0.000000e+00	9.716531e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.497348e+02
5.620000e+01	4.943632e-04	8.030750e+21	2.153505e+21	5.022323e+13	5.348028e+16	0.000000e+00	9.597653e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.494597e+02
5.630000e+01	4.883111e-04	7.932437e+21	2.127141e+21	5.000911e+13	5.282556e+16	0.000000e+00	9.480158e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.491830e+02
5.640000e+01	4.823295e-04	7.835267e+21	2.101085e+21	4.980445e+13	5.217847e+16	0.000000e+00	9.364029e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.489048e+02
5.650000e+01	4.764175e-04	7.739229e+21	2.075331e+21	4.960896e+13	5.153891e+16	0.000000e+00	9.249253e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.486251e+02
5.660000e+01	4.705762e-04	7.644339e+21	2.049886e+21	4.942252e+13	5.090699e+16	0.000000e+00	9.135848e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.483437e+02
5.670000e+01	4.648011e-04	7.550525e+21	2.024729e+21	4.924487e+13	5.028225e+16	0.000000e+00	9.023731e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.480607e+02
5.680000e+01	4.590969e-04	7.457864e+21	1.999881e+21	4.907534e+13	4.966517e+16	0.000000e+00	8.912990e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.477761e+02
5.690000e+01	4.534559e-04	7.366226e+21	1.975308e+21	4.891423e+13	4.905492e+16	0.000000e+00	8.803472e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.474897e+02
5.700000e+01	4.478825e-04	7.275687e+21	1.951029e+21	4.876100e+13	4.845198e+16	0.000000e+00	8.695268e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.472017e+02
5.710000e+01	4.423758e-04	7.186233e+21	1.927042e+21	4.861539e+13	4.785627e+16	0.000000e+00	8.588361e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.469118e+02
5.720000e+01	4.369318e-04	7.097799e+21	1.903327e+21	4.847705e+13	4.726735e+16	0.000000e+00	8.482672e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.466203e+02
5.730000e+01	4.315532e-04	7.010425e+21	1.879897e+21	4.834584e+13	4.668549e+16	0.000000e+00	8.378250e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.463269e+02
5.740000e+01	4.262376e-04	6.924074e+21	1.856742e+21	4.822161e+13	4.611044e+16	0.000000e+00	8.275051e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.460317e+02
5.750000e+01	4.209842e-04	6.838736e+21	1.833857e+21	4.810393e+13	4.554213e+16	0.000000e+00	8.173061e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.457346e+02
5.760000e+01	4.157924e-04	6.754397e+21	1.811241e+21	4.799286e+13	4.498048e+16	0.000000e+00	8.072267e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.454357e+02
5.770000e+01	4.106615e-04	6.671047e+21	1.788891e+21	4.788761e+13	4.442542e+16	0.000000e+00	7.972655e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.451348e+02
5.780000e+01	4.055909e-04	6.588676e+21	1.766802e+21	4.778879e+13	4.387687e+16	0.000000e+00	7.874211e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.448320e+02
5.790000e+01	4.005812e-04	6.507296e+21	1.744980e+21	4.769554e+13	4.333493e+16	0.000000e+00	7.776954e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.445273e+02
5.800000e+01	3.956305e-04	6.426873e+21	1.723414e+21	4.760775e+13	4.279936e+16	0.000000e+00	7.680839e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.442206e+02
5.810000e+01	3.907380e-04	6.347396e+21	1.702101e+21	4.752546e+13	4.227008e+16	0.000000e+00	7.585854e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.439119e+02
5.820000e+01	3.859030e-04	6.268853e+21	1.681039e+21	4.744820e+13	4.174703e+16	0.000000e+00	7.491988e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.436012e+02
5.830000e+01	3.811249e-04	6.191235e+21	1.660226e+21	4.737585e+13	4.123014e+16	0.000000e+00	7.399225e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.432885e+02
5.840000e+01	3.764046e-04	6.114555e+21	1.639663e+21	4.730831e+13	4.071950e+16	0.000000e+00	7.307584e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.429736e+02
5.850000e+01	3.717384e-04	6.038756e+21	1.619337e+21	4.724537e+13	4.021472e+16	0.000000e+00	7.216995e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.426567e+02
5.860000e+01	3.671287e-04	5.963873e+21	1.599257e+21	4.718665e+13	3.971604e+16	0.000000e+00	7.127502e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.423377e+02
5.870000e+01	3.625721e-04	5.889852e+21	1.579407e+21	4.713196e+13	3.922310e+16	0.000000e+00	7.039038e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.420166e+02
5.880000e+01	3.580720e-04	5.816749e+21	1.559804e+21	4.708138e+13	3.873627e+16	0.000000e+00	6.951672e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.416933e+02
5.890000e+01	3.536223e-04	5.744465e+21	1.540421e+21	4.703453e+13	3.825491e+16	0.000000e+00	6.865285e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.413679e+02
5.900000e+01	3.492253e-04	5.673038e+21	1.521267e+21	4.699131e+13	3.777924e+16	0.000000e+00	6.779920e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.410402e+02
5.910000e+01	3.448829e-04	5.602497e+21	1.502351e+21	4.695126e+13	3.730948e+16	0.000000e+00	6.695617e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.407104e+02
5.920000e+01	3.405906e-04	5.532771e+21	1.483653e+21	4.691465e+13	3.684514e+16	0.000000e+00	6.612287e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.403783e+02
5.930000e+01	3.363492e-04	5.463871e+21	1.465177e+21	4.688075e+13	3.638631e+16	0.000000e+00	6.529943e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.400441e+02
5.940000e+01	3.321568e-04	5.395767e+21	1.446915e+21	4.684973e+13	3.593277e+16	0.000000e+00	6.448551e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.397075e+02
5.950000e+01	3.280155e-04	5.328492e+21	1.428875e+21	4.682150e+13	3.548476e+16	0.000000e+00	6.368150e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.393687e+02
5.960000e+01	3.239232e-04	5.262015e+21	1.411048e+21	4.679561e+13	3.504206e+16	0.000000e+00	6.288702e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.390276e+02
5.970000e+01	3.198784e-04	5.196308e+21	1.393429e+21	4.677196e+13	3.460449e+16	0.000000e+00	6.210176e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.386842e+02
5.980000e+01	3.158841e-04	5.131422e+21	1.376029e+21	4.675056e+13	3.417239e+16	0.000000e+00	6.132629e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.383385e+02
5.990000e+01	3.119349e-04	5.067269e+21	1.358826e+21	4.673103e+13	3.374516e+16	0.000000e+00	6.055959e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.379904e+02
6.000000e+01	3.080327e-04	5.003879e+21	1.341827e+21	4.671303e+13	3.332302e+16	0.000000e+00	5.980201e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.376401e+02
6.010000e+01	3.041782e-04	4.941264e+21	1.325036e+21	4.669682e+13	3.290604e+16	0.000000e+00	5.905369e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.372873e+02
6.020000e+01	3.003673e-04	4.879357e+21	1.308436e+21	4.668186e+13	3.249378e+16	0.000000e+00	5.831384e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.369322e+02
6.030000e+01	2.966031e-04	4.818209e+21	1.292038e+21	4.666815e+13	3.208656e+16	0.000000e+00	5.758303e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.365747e+02
6.040000e+01	2.928837e-04	4.757790e+21	1.275836e+21	4.665551e+13	3.168420e+16	0.000000e+00	5.686096e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.362148e+02
6.050000e+01	2.892077e-04	4.698074e+21	1.259823e+21	4.664350e+13	3.128653e+16	0.000000e+00	5.614730e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.358525e+02
6.060000e+01	2.855757e-04	4.639073e+21	1.244002e+21	4.663229e+13	3.089362e+16	0.000000e+00	5.544217e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.354878e+02
6.070000e+01	2.819861e-04	4.580761e+21	1.228365e+21	4.662153e+13	3.050529e+16	0.000000e+00	5.474526e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.351207e+02
6.080000e+01	2.784415e-04	4.523181e+21	1.212925e+21	4.661130e+13	3.012184e+16	0.000000e+00	5.405712e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.347511e+02
6.090000e+01	2.749353e-04	4.466223e+21	1.197651e+21	4.660125e+13	2.974253e+16	0.000000e+00	5.337641e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.343791e+02
6.100000e+01	2.714731e-04	4.409982e+21	1.182569e+21	4.659219e+13	2.936800e+16	0.000000e+00	5.270427e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.340049e+02
6.110000e+01	2.680505e-04	4.354383e+21	1.167660e+21	4.658410e+13	2.899774e+16	0.000000e+00	5.203980e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.336284e+02
6.120000e+01	2.646681e-04	4.299436e+21	1.152926e+21	4.657788e+13	2.863183e+16	0.000000e+00	5.138312e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.332498e+02
6.130000e+01	2.613273e-04	4.245166e+21	1.138373e+21	4.657335e+13	2.827042e+16	0.000000e+00	5.073453e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.328691e+02
6.140000e+01	2.580237e-04	4.191501e+21	1.123982e+21	4.657114e+13	2.791304e+16	0.000000e+00	5.009317e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.324865e+02
6.150000e+01	2.547590e-04	4.138467e+21	1.109761e+21	4.657149e+13	2.755986e+16	0.000000e+00	4.945936e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.321019e+02
6.160000e+01	2.515327e-04	4.086057e+21	1.095707e+21	4.657451e+13	2.721084e+16	0.000000e+00	4.883300e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.317155e+02
6.170000e+01	2.483445e-04	4.034265e+21	1.081818e+21	4.658108e+13	2.686594e+16	0.000000e+00	4.821403e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.313274e+02
6.180000e+01	2.451919e-04	3.983054e+21	1.068085e+21	4.659139e+13	2.652490e+16	0.000000e+00	4.760199e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.309376e+02
6.190000e+01	2.420776e-04	3.932462e+21	1.054519e+21	4.660534e+13	2.618799e+16	0.000000e+00	4.699737e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.305462e+02
6.200000e+01	2.389982e-04	3.882439e+21	1.041105e+21	4.662402e+13	2.585486e+16	0.000000e+00	4.639954e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.301533e+02
6.210000e+01	2.359536e-04	3.832980e+21	1.027842e+21	4.664714e+13	2.552549e+16	0.000000e+00	4.580843e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.297590e+02
6.220000e+01	2.329459e-04	3.784121e+21	1.014740e+21	4.667527e+13	2.520012e+16	0.000000e+00	4.522452e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.293633e+02
6.230000e+01	2.299713e-04	3.735800e+21	1.001782e+21	4.670893e+13	2.487832e+16	0.000000e+00	4.464702e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.289662e+02
6.240000e+01	2.270329e-04	3.688067e+21	9.889825e+20	4.674842e+13	2.456045e+16	0.000000e+00	4.407657e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.285680e+02
6.250000e+01	2.241261e-04	3.640848e+21	9.763202e+20	4.679409e+13	2.424600e+16	0.000000e+00	4.351224e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.281686e+02
6.260000e+01	2.212540e-04	3.594191e+21	9.638090e+20	4.684615e+13	2.393529e+16	0.000000e+00	4.295465e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.277681e+02
6.270000e+01	2.184146e-04	3.548065e+21	9.514399e+20	4.690534e+13	2.362812e+16	0.000000e+00	4.240339e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.273666e+02
6.280000e+01	2.156074e-04	3.502464e+21	9.392117e+20	4.697168e+13	2.332444e+16	0.000000e+00	4.185840e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.269642e+02
6.290000e+01	2.128331e-04	3.457397e+21	9.271265e+20	4.704547e+13	2.302432e+16	0.000000e+00	4.131980e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.265608e+02
6.300000e+01	2.100889e-04	3.412818e+21	9.151723e+20	4.712756e+13	2.272745e+16	0.000000e+00	4.078703e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.261567e+02
6.310000e+01	2.073777e-04	3.368775e+21	9.033620e+20	4.721789e+13	2.243415e+16	0.000000e+00	4.026067e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.257519e+02
6.320000e+01	2.046960e-04	3.325212e+21	8.916803e+20	4.731734e+13	2.214404e+16	0.000000e+00	3.974004e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.253463e+02
6.330000e+01	2.020467e-04	3.282175e+21	8.801395e+20	4.742585e+13	2.185744e+16	0.000000e+00	3.922570e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.249402e+02
6.340000e+01	1.994256e-04	3.239596e+21	8.687216e+20	4.754414e+13	2.157389e+16	0.000000e+00	3.871683e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.245335e+02
6.350000e+01	1.968355e-04	3.197521e+21	8.574387e+20	4.767235e+13	2.129369e+16	0.000000e+00	3.821398e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.241263e+02
6.360000e+01	1.942745e-04	3.155919e+21	8.462831e+20	4.781150e+13	2.101665e+16	0.000000e+00	3.771680e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.237187e+02
6.370000e+01	1.917425e-04	3.114788e+21	8.352534e+20	4.796138e+13	2.074274e+16	0.000000e+00	3.722523e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.233107e+02
6.380000e+01	1.892399e-04	3.074134e+21	8.243518e+20	4.812274e+13	2.047200e+16	0.000000e+00	3.673937e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.229024e+02
6.390000e+01	1.867650e-04	3.033930e+21	8.135707e+20	4.829607e+13	2.020426e+16	0.000000e+00	3.625889e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.224938e+02
6.400000e+01	1.843183e-04	2.994183e+21	8.029122e+20	4.848177e+13	1.993957e+16	0.000000e+00	3.578387e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.220852e+02
6.410000e+01	1.819000e-04	2.954900e+21	7.923783e+20	4.868053e+13	1.967797e+16	0.000000e+00	3.531439e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.216763e+02
6.420000e+01	1.795095e-04	2.916066e+21	7.819646e+20	4.889259e+13	1.941936e+16	0.000000e+00	3.485028e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.212675e+02
6.430000e+01	1.771449e-04	2.877655e+21	7.716644e+20	4.911870e+13	1.916356e+16	0.000000e+00	3.439122e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.208586e+02
6.440000e+01	1.748082e-04	2.839695e+21	7.614852e+20	4.935940e+13	1.891077e+16	0.000000e+00	3.393756e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.204497e+02
6.450000e+01	1.724976e-04	2.802161e+21	7.514202e+20	4.961529e+13	1.866082e+16	0.000000e+00	3.348899e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.200410e+02
6.460000e+01	1.702144e-04	2.765071e+21	7.414741e+20	4.988669e+13	1.841382e+16	0.000000e+00	3.304572e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.196324e+02
6.470000e+01	1.679562e-04	2.728388e+21	7.316374e+20	5.017449e+13	1.816953e+16	0.000000e+00	3.260732e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.192241e+02
6.480000e+01	1.657236e-04	2.692120e+21	7.219119e+20	5.047955e+13	1.792800e+16	0.000000e+00	3.217387e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.188159e+02
6.490000e+01	1.635163e-04	2.656263e+21	7.122966e+20	5.080196e+13	1.768922e+16	0.000000e+00	3.174535e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.184082e+02
6.500000e+01	1.613341e-04	2.620814e+21	7.027907e+20	5.114273e+13	1.745315e+16	0.000000e+00	3.132169e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.180008e+02
6.510000e+01	1.591774e-04	2.585779e+21	6.933957e+20	5.150257e+13	1.721983e+16	0.000000e+00	3.090298e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.175938e+02
6.520000e+01	1.570453e-04	2.551144e+21	6.841080e+20	5.188246e+13	1.698918e+16	0.000000e+00	3.048905e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.171872e+02
6.530000e+01	1.549370e-04	2.516896e+21	6.749242e+20	5.228279e+13	1.676111e+16	0.000000e+00	3.007975e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.167812e+02
6.540000e+01	1.528530e-04	2.483041e+21	6.658459e+20	5.270471e+13	1.653566e+16	0.000000e+00	2.967515e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.163758e+02
6.550000e+01	1.507935e-04	2.449586e+21	6.568746e+20	5.314869e+13	1.631286e+16	0.000000e+00	2.927532e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.159710e+02
6.560000e+01	1.487573e-04	2.416508e+21	6.480044e+20	5.361603e+13	1.609258e+16	0.000000e+00	2.888000e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.155668e+02
6.570000e+01	1.467440e-04	2.383804e+21	6.392345e+20	5.410771e+13	1.587479e+16	0.000000e+00	2.848915e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.151634e+02
6.580000e+01	1.447542e-04	2.351479e+21	6.305665e+20	5.462411e+13	1.565953e+16	0.000000e+00	2.810283e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.147607e+02
6.590000e+01	1.427870e-04	2.319522e+21	6.219971e+20	5.516710e+13	1.544671e+16	0.000000e+00	2.772091e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.143588e+02
6.600000e+01	1.408422e-04	2.287930e+21	6.135253e+20	5.573686e+13	1.523633e+16	0.000000e+00	2.734335e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.139579e+02
6.610000e+01	1.389196e-04	2.256699e+21	6.051504e+20	5.633377e+13	1.502835e+16	0.000000e+00	2.697010e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.135580e+02
6.620000e+01	1.370197e-04	2.225835e+21	5.968740e+20	5.695804e+13	1.482281e+16	0.000000e+00	2.660124e+19	0.000000e+00	0.000000e+00	0.000000e+00	2.131595e+02
