id	ei[keV]	xi[cm]	yi[cm]	zi[cm]	xdi[cm]	ydi[cm]	zdi[cm]
992	4.525332000e+03	7.079100000e-01	-5.835700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
993	1.607627000e+03	-5.415200000e-01	4.819000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
994	2.370284000e+03	5.629100000e-01	2.527000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
995	5.014806000e+03	2.460100000e-01	6.355300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
996	7.486425000e+03	-4.307200000e-01	8.654700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
997	8.897205000e+03	-5.410900000e-01	3.378200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
998	2.733340000e+03	3.255200000e-01	-4.171000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
999	1.846040000e+03	1.134800000e-01	9.459300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1000	5.941297000e+03	7.210000000e-02	-7.462500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1001	3.495150000e+03	4.216800000e-01	-5.200100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1002	1.410904000e+03	2.866300000e-01	4.409600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1003	1.492417000e+03	4.020700000e-01	4.584700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1004	4.882962000e+03	6.201100000e-01	-6.087000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1005	3.235751000e+03	9.447700000e-01	-2.565200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1006	1.208056000e+03	8.292900000e-01	-2.521600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1007	2.650420000e+02	-3.673600000e-01	-3.322900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1008	1.737580000e+03	-9.776900000e-01	-6.422000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1009	1.439991000e+03	-6.348900000e-01	-7.055700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1010	3.705565000e+03	-3.240200000e-01	-7.222400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1011	4.714667000e+03	7.916600000e-01	-5.982300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1012	2.716917000e+03	2.129900000e-01	8.384000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1013	2.651982000e+03	-4.490400000e-01	-5.376000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1014	2.693007000e+03	5.013600000e-01	7.614700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1015	3.123174000e+03	-4.089000000e-01	-7.655400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1016	8.526945000e+03	2.125400000e-01	-6.889500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1017	8.256372000e+03	5.396000000e-02	-4.895800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1018	6.983653000e+03	3.801700000e-01	2.537700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1019	8.470776000e+03	-4.426200000e-01	5.714000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1020	4.532117000e+03	1.512000000e-01	8.679000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1021	9.127378000e+03	-6.133500000e-01	1.726100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1022	3.398103000e+03	-7.904600000e-01	-2.164600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1023	9.508237000e+03	-2.283900000e-01	-2.278000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1024	9.973830000e+03	5.758000000e-01	2.606100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1025	5.218203000e+03	3.302800000e-01	-9.013700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1026	7.563645000e+03	3.798000000e-02	4.058000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1027	4.298462000e+03	7.133000000e-01	2.060000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1028	6.109313000e+03	7.018100000e-01	2.021700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1029	9.485790000e+02	8.251000000e-02	1.284700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1030	5.178793000e+03	-1.810000000e-03	4.621600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1031	5.432186000e+03	7.705400000e-01	1.242000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1032	6.698654000e+03	-2.575000000e-01	6.917900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1033	3.336160000e+03	-9.323700000e-01	-3.208500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1034	8.077964000e+03	4.387100000e-01	1.400100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1035	8.850150000e+03	-1.844700000e-01	2.445600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1036	4.243355000e+03	2.833500000e-01	4.871400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1037	5.809210000e+03	-9.307400000e-01	-7.133000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1038	5.498200000e+02	-4.975700000e-01	1.218400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1039	4.326375000e+03	-3.570200000e-01	4.798800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1040	2.782171000e+03	-8.203700000e-01	-4.080900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1041	3.751335000e+03	-5.360000000e-01	-6.353900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1042	1.716488000e+03	-1.721900000e-01	4.904800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1043	6.584531000e+03	3.256300000e-01	-4.406300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1044	9.660019000e+03	8.813600000e-01	4.012500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1045	6.742768000e+03	3.604800000e-01	7.673300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1046	5.273483000e+03	2.979200000e-01	4.776600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1047	1.196425000e+03	-3.041200000e-01	4.218000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1048	7.559229000e+03	9.088700000e-01	-2.248700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1049	3.847754000e+03	-5.637400000e-01	6.073000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1050	7.072359000e+03	3.109000000e-01	2.968100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1051	2.205497000e+03	4.231800000e-01	5.544400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1052	2.717293000e+03	-1.560800000e-01	1.608900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1053	1.365677000e+03	-5.340300000e-01	4.903200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1054	9.009063000e+03	2.867700000e-01	-7.726700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1055	1.388451000e+03	7.541000000e-02	8.990400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1056	9.403895000e+03	-3.619400000e-01	5.021500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1057	7.459053000e+03	-6.577600000e-01	-6.695700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1058	4.175996000e+03	5.799600000e-01	2.030700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1059	7.595489000e+03	1.031000000e-01	7.096000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1060	6.712556000e+03	5.115700000e-01	-1.618100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1061	3.913589000e+03	-3.748700000e-01	-4.391600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1062	6.911933000e+03	3.040000000e-01	9.449500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1063	2.680235000e+03	2.112800000e-01	2.108300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1064	1.232673000e+03	-6.038800000e-01	-7.930700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1065	3.379062000e+03	-4.166000000e-01	-2.689200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1066	9.398134000e+03	2.463000000e-01	3.122500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1067	7.510550000e+02	-3.641100000e-01	-7.103400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1068	3.194090000e+02	-3.900300000e-01	-1.149600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1069	5.746143000e+03	9.031000000e-02	3.136800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1070	8.958768000e+03	-4.928200000e-01	-4.274800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1071	3.825691000e+03	-1.580500000e-01	-1.255300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1072	3.368414000e+03	6.887100000e-01	6.314100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1073	9.028754000e+03	7.317800000e-01	3.382600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1074	2.288353000e+03	7.459000000e-01	-6.390600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1075	7.755876000e+03	1.464800000e-01	-9.126900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1076	8.349195000e+03	8.268600000e-01	-6.147000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1077	7.736526000e+03	2.704600000e-01	-3.330700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1078	2.646807000e+03	-3.339700000e-01	9.104200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1079	1.535924000e+03	-4.294500000e-01	4.190000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1080	9.685575000e+03	-8.035600000e-01	1.066500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1081	6.978540000e+02	3.687800000e-01	-9.116400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1082	1.505771000e+03	-3.975000000e-02	2.971300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1083	3.665615000e+03	-2.450500000e-01	7.192500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1084	6.870750000e+03	-7.441800000e-01	-5.791200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1085	2.241480000e+03	-3.389600000e-01	-4.605300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1086	3.666366000e+03	1.924700000e-01	-2.513000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1087	4.205586000e+03	3.282200000e-01	5.925800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1088	8.658600000e+03	-6.889400000e-01	4.585600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1089	5.143551000e+03	4.994000000e-01	4.046600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1090	7.336853000e+03	-1.362300000e-01	-8.539100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1091	3.622259000e+03	-3.629900000e-01	-6.558800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1092	8.220619000e+03	3.245600000e-01	8.789200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1093	4.258527000e+03	3.011800000e-01	6.039100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1094	9.484621000e+03	-1.841500000e-01	3.582700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1095	6.062750000e+02	4.818000000e-01	-3.919000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1096	9.731584000e+03	-3.600000000e-04	-8.330300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1097	2.355822000e+03	-6.404000000e-02	-7.491100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1098	8.241098000e+03	8.523900000e-01	-7.608000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1099	7.656177000e+03	1.135200000e-01	-3.625500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1100	9.198083000e+03	1.379000000e-02	-4.448000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1101	7.102261000e+03	3.982100000e-01	-7.533500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1102	5.873193000e+03	6.762100000e-01	-6.116600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1103	4.577139000e+03	9.065900000e-01	-2.350900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1104	4.844713000e+03	2.981100000e-01	2.550900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1105	6.653241000e+03	7.807800000e-01	-2.823300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1106	9.155845000e+03	7.828000000e-01	2.022000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1107	1.058305000e+03	5.135100000e-01	-5.242600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1108	8.323821000e+03	-2.203600000e-01	8.279900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1109	5.992983000e+03	2.156300000e-01	-5.532900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1110	4.681426000e+03	-3.627300000e-01	4.688900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1111	4.113348000e+03	-1.280000000e-03	-8.595800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1112	3.941215000e+03	-5.792800000e-01	5.109100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1113	7.719166000e+03	3.627500000e-01	-8.833600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1114	5.668600000e+03	6.931200000e-01	-4.888300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1115	9.741042000e+03	-9.387900000e-01	8.221000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1116	3.063584000e+03	-9.285400000e-01	3.955000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1117	1.682746000e+03	-1.682000000e-01	4.396000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1118	6.551092000e+03	1.986500000e-01	2.544200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1119	4.195051000e+03	-1.691800000e-01	-6.273900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1120	1.744285000e+03	2.249000000e-01	9.112300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1121	7.320063000e+03	6.903800000e-01	-2.587700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1122	7.008648000e+03	-2.263500000e-01	8.977800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1123	7.336642000e+03	-9.464000000e-02	-4.322100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1124	1.999990000e+02	-8.728400000e-01	1.871000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1125	1.882984000e+03	2.577000000e-01	-3.972500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1126	5.658486000e+03	-7.658000000e-02	-2.140400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1127	3.404400000e+02	3.832100000e-01	-1.570300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1128	9.609058000e+03	-3.424200000e-01	3.551700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1129	7.271370000e+02	-3.274000000e-01	-3.599900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1130	2.685574000e+03	8.890400000e-01	-3.980500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1131	5.643710000e+03	-9.057900000e-01	3.830300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1132	3.817097000e+03	-5.770100000e-01	1.547200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1133	1.242651000e+03	2.790000000e-02	1.073200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1134	3.810157000e+03	2.257800000e-01	-6.943900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1135	5.117105000e+03	-7.948000000e-02	2.141000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1136	6.551338000e+03	-2.235000000e-01	-2.241100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1137	4.138396000e+03	-7.980000000e-03	-2.071700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1138	5.884342000e+03	7.942400000e-01	-5.864100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1139	2.260095000e+03	4.124700000e-01	1.775400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1140	6.402970000e+03	2.931700000e-01	7.545000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1141	1.466610000e+02	-8.996400000e-01	4.510000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1142	9.308556000e+03	-4.477100000e-01	-4.960800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1143	2.488263000e+03	3.721000000e-01	3.916300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1144	1.188276000e+03	1.752600000e-01	-4.710200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1145	3.561211000e+03	7.836000000e-02	4.357000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1146	5.235794000e+03	-5.613900000e-01	-5.143400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1147	6.517059000e+03	-6.940500000e-01	4.933300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1148	7.932580000e+02	-8.792700000e-01	-1.708800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1149	6.852356000e+03	3.113800000e-01	-7.583600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1150	4.460548000e+03	-3.234300000e-01	-8.335000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1151	4.321362000e+03	-3.185800000e-01	-1.360100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1152	9.017833000e+03	4.403900000e-01	6.350600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1153	2.509970000e+03	-6.644200000e-01	-5.917000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1154	1.096314000e+03	-6.064400000e-01	-3.000000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1155	4.659614000e+03	8.103000000e-02	9.626600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1156	4.993692000e+03	-6.784500000e-01	-4.982600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1157	9.910835000e+03	6.366500000e-01	4.793700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1158	4.491115000e+03	3.825200000e-01	7.070900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1159	6.466260000e+02	3.105100000e-01	7.477600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1160	1.265913000e+03	5.970000000e-01	-1.721200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1161	5.661125000e+03	8.883900000e-01	4.032300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1162	6.375929000e+03	9.942900000e-01	4.667000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1163	4.083397000e+03	-7.538000000e-01	-4.633400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1164	7.014913000e+03	3.836400000e-01	2.502300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
